indicator_code,diagnosis_group,provider_code,provider_name,spells,observed,expected
I00699,121,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,540,6,4.9408
I00699,121,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,682,6,4.9316
I00699,121,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1334,13,11.9739
I00699,121,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,714,15,9.6135
I00699,121,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1914,6,8.798
I00699,121,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,681,9,6.4464
I00699,121,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,757,8,5.8438
I00699,121,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,560,7,6.5189
I00699,121,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,804,*,3.9593
I00699,121,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1155,6,8.0187
I00699,121,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,916,*,5.0461
I00699,121,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,679,*,5.0867
I00699,121,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,661,*,5.3234
I00699,121,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,510,*,4.0024
I00699,121,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,960,8,11.9854
I00699,122,R1F,ISLE OF WIGHT NHS TRUST,146,*,2.6601
I00699,122,R1H,BARTS HEALTH NHS TRUST,1135,13,9.8889
I00699,122,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,528,7,6.0956
I00699,122,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,353,*,4.2819
I00699,122,RA3,WESTON AREA HEALTH NHS TRUST,189,*,3.5802
I00699,122,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,258,*,3.417
I00699,122,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,590,6,5.2493
I00699,122,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,469,11,9.4436
I00699,122,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,456,*,5.1889
I00699,122,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,335,12,7.0263
I00699,122,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,606,9,8.9728
I00699,122,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,294,*,2.8586
I00699,122,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,264,*,4.1948
I00699,122,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,329,*,5.4481
I00699,122,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,345,6,4.2322
I00699,122,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,299,9,4.2692
I00699,122,RBK,WALSALL HEALTHCARE NHS TRUST,274,8,5.6221
I00699,122,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,402,7,7.3411
I00699,122,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,426,11,5.1457
I00699,122,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,278,*,4.0197
I00699,122,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,316,*,7.7411
I00699,122,RC1,BEDFORD HOSPITAL NHS TRUST,283,*,3.871
I00699,122,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,310,*,4.0777
I00699,122,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,707,8,12.5673
I00699,122,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,244,*,4.141
I00699,122,RCF,AIREDALE NHS FOUNDATION TRUST,272,*,3.8176
I00699,122,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",294,*,4.7002
I00699,122,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,480,*,8.2806
I00699,122,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,575,9,12.1835
I00699,122,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,325,*,4.0088
I00699,122,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,300,*,3.9701
I00699,122,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,406,*,7.9228
I00699,122,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,823,6,10.6033
I00699,122,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,132,*,3.5852
I00699,122,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,137,*,1.6365
I00699,122,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,659,8,9.3651
I00699,122,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,415,6,5.0454
I00699,122,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",371,*,5.8459
I00699,122,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,329,*,3.3463
I00699,122,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,262,*,2.9308
I00699,122,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,341,*,6.8999
I00699,122,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,402,6,4.6131
I00699,122,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,265,6,3.6412
I00699,122,RGQ,IPSWICH HOSPITAL NHS TRUST,319,*,5.7236
I00699,122,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,319,*,5.5804
I00699,122,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,644,*,9.3227
I00699,122,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,487,6,7.0693
I00699,122,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,729,11,8.9754
I00699,122,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,835,15,10.2913
I00699,122,RHU,PORTSMOUTH HOSPITALS NHS TRUST,594,12,5.82
I00699,122,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,471,*,6.6201
I00699,122,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,456,0,3.1305
I00699,122,RJ2,LEWISHAM AND GREENWICH NHS TRUST,629,*,6.6831
I00699,122,RJ6,CROYDON HEALTH SERVICES NHS TRUST,310,8,3.0618
I00699,122,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,598,6,7.2604
I00699,122,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,257,*,3.0235
I00699,122,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,789,12,10.0841
I00699,122,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,280,*,6.2125
I00699,122,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,432,9,7.1127
I00699,122,RJN,EAST CHESHIRE NHS TRUST,229,8,4.0668
I00699,122,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,365,*,4.9624
I00699,122,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,813,9,9.1071
I00699,122,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,421,9,5.9661
I00699,122,RK9,PLYMOUTH HOSPITALS NHS TRUST,577,*,8.3056
I00699,122,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,659,9,9.31
I00699,122,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,245,*,1.3837
I00699,122,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,356,*,5.1417
I00699,122,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,371,*,4.6489
I00699,122,RLQ,WYE VALLEY NHS TRUST,255,*,4.4078
I00699,122,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,224,*,2.7837
I00699,122,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,675,11,9.8155
I00699,122,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,406,*,5.1567
I00699,122,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,341,*,4.8918
I00699,122,RMC,BOLTON NHS FOUNDATION TRUST,344,*,4.4953
I00699,122,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,244,0,3.936
I00699,122,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,457,7,9.4015
I00699,122,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,464,7,7.1511
I00699,122,RN7,DARTFORD AND GRAVESHAM NHS TRUST,349,8,4.9841
I00699,122,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,448,15,8.5308
I00699,122,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,399,6,5.6498
I00699,122,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,361,6,4.5447
I00699,122,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,362,8,5.8895
I00699,122,RNZ,SALISBURY NHS FOUNDATION TRUST,298,6,5.3301
I00699,122,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,563,8,8.1072
I00699,122,RPA,MEDWAY NHS FOUNDATION TRUST,419,*,4.8243
I00699,122,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,535,6,5.3223
I00699,122,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,383,7,5.5814
I00699,122,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,552,*,6.0305
I00699,122,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,185,*,2.8275
I00699,122,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,328,*,4.2857
I00699,122,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,230,*,1.7475
I00699,122,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,819,24,14.316
I00699,122,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,313,0,5.4851
I00699,122,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1095,6,11.9372
I00699,122,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",381,*,4.53
I00699,122,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,543,12,8.9975
I00699,122,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,332,*,2.0079
I00699,122,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,542,9,5.5965
I00699,122,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,681,12,9.5258
I00699,122,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,578,17,8.9751
I00699,122,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,560,*,8.4827
I00699,122,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,789,*,11.517
I00699,122,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,376,*,6.4665
I00699,122,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,390,*,5.8352
I00699,122,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,545,10,5.8424
I00699,122,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,529,11,8.8477
I00699,122,RVJ,NORTH BRISTOL NHS TRUST,528,11,8.9589
I00699,122,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,338,8,5.3827
I00699,122,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,692,10,13.3249
I00699,122,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,358,6,5.1078
I00699,122,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,258,*,3.5677
I00699,122,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,627,*,4.2896
I00699,122,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,827,*,9.4736
I00699,122,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,605,7,7.7819
I00699,122,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,795,11,10.6796
I00699,122,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,741,8,11.9995
I00699,122,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,631,7,8.9487
I00699,122,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,426,*,5.6248
I00699,122,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,447,13,5.5896
I00699,122,RWJ,STOCKPORT NHS FOUNDATION TRUST,396,*,6.6113
I00699,122,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,579,14,9.2575
I00699,122,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,334,*,5.1867
I00699,122,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,517,8,6.2239
I00699,122,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,842,11,10.9908
I00699,122,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,494,12,9.0269
I00699,122,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,697,*,7.695
I00699,122,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,618,14,8.3025
I00699,122,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,517,13,7.2709
I00699,122,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,409,9,7.2903
I00699,122,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,502,11,6.3981
I00699,122,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,686,10,9.3391
I00699,122,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,360,6,5.6292
I00699,122,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,615,*,9.3005
I00699,122,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,584,8,7.8503
I00699,122,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,601,*,5.8532
I00699,122,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,641,12,11.3934
I00699,123,R1F,ISLE OF WIGHT NHS TRUST,165,*,3.8808
I00699,123,R1H,BARTS HEALTH NHS TRUST,1990,29,29.2544
I00699,123,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,1216,13,19.5463
I00699,123,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,717,*,12.8516
I00699,123,RA3,WESTON AREA HEALTH NHS TRUST,212,7,7.0202
I00699,123,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,402,8,9.3277
I00699,123,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,812,13,14.2946
I00699,123,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,609,14,26.2865
I00699,123,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,776,14,11.6667
I00699,123,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,549,9,12.7926
I00699,123,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,931,14,22.3026
I00699,123,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,238,*,5.1241
I00699,123,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,306,*,7.5834
I00699,123,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,350,11,12.7787
I00699,123,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,534,9,13.7176
I00699,123,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,360,10,9.6124
I00699,123,RBK,WALSALL HEALTHCARE NHS TRUST,411,10,8.1383
I00699,123,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,636,19,18.6755
I00699,123,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,628,11,14.3006
I00699,123,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,497,9,10.1548
I00699,123,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,370,10,15.3101
I00699,123,RC1,BEDFORD HOSPITAL NHS TRUST,313,*,7.6353
I00699,123,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,656,17,10.8931
I00699,123,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,895,25,26.4231
I00699,123,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,390,6,7.8461
I00699,123,RCF,AIREDALE NHS FOUNDATION TRUST,258,7,8.7906
I00699,123,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",356,9,10.8959
I00699,123,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,783,9,19.6888
I00699,123,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,814,24,26.495
I00699,123,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,325,8,6.6675
I00699,123,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,404,*,10.317
I00699,123,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,566,22,14.2904
I00699,123,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1544,35,35.0649
I00699,123,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,472,8,15.3287
I00699,123,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,153,8,6.1234
I00699,123,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,854,17,20.6976
I00699,123,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1223,22,17.8528
I00699,123,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",458,15,11.5007
I00699,123,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,325,11,7.644
I00699,123,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,489,6,8.8839
I00699,123,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,462,*,11.5064
I00699,123,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,595,12,12.5302
I00699,123,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,265,10,6.5377
I00699,123,RGQ,IPSWICH HOSPITAL NHS TRUST,511,10,12.0975
I00699,123,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,385,8,9.2976
I00699,123,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1123,27,21.0484
I00699,123,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,693,19,15.6865
I00699,123,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1327,24,20.0494
I00699,123,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1164,17,22.3913
I00699,123,RHU,PORTSMOUTH HOSPITALS NHS TRUST,1023,18,20.4651
I00699,123,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,673,10,15.2406
I00699,123,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,726,*,9.9861
I00699,123,RJ2,LEWISHAM AND GREENWICH NHS TRUST,701,19,14.6558
I00699,123,RJ6,CROYDON HEALTH SERVICES NHS TRUST,417,6,8.1155
I00699,123,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1215,40,21.7913
I00699,123,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,398,7,9.8176
I00699,123,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1246,26,29.9633
I00699,123,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,312,7,10.8422
I00699,123,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,534,6,9.9028
I00699,123,RJN,EAST CHESHIRE NHS TRUST,291,7,9.9535
I00699,123,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,460,12,9.4033
I00699,123,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1769,27,25.713
I00699,123,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,468,16,11.9292
I00699,123,RK9,PLYMOUTH HOSPITALS NHS TRUST,940,24,21.3705
I00699,123,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1610,28,25.2305
I00699,123,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,361,6,5.7674
I00699,123,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,547,14,13.5684
I00699,123,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,678,19,12.1266
I00699,123,RLQ,WYE VALLEY NHS TRUST,288,6,6.582
I00699,123,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,267,*,5.8072
I00699,123,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,927,26,24.1925
I00699,123,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,770,13,13.7512
I00699,123,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,871,25,19.2834
I00699,123,RMC,BOLTON NHS FOUNDATION TRUST,425,13,12.3686
I00699,123,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,327,6,6.7512
I00699,123,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,681,17,18.8974
I00699,123,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,731,18,14.684
I00699,123,RN7,DARTFORD AND GRAVESHAM NHS TRUST,380,6,7.4471
I00699,123,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,669,18,15.3469
I00699,123,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,490,10,12.8398
I00699,123,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,405,12,11.7847
I00699,123,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,556,7,8.9809
I00699,123,RNZ,SALISBURY NHS FOUNDATION TRUST,478,13,10.313
I00699,123,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,780,11,14.8197
I00699,123,RPA,MEDWAY NHS FOUNDATION TRUST,594,13,11.8509
I00699,123,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,798,21,14.9271
I00699,123,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,641,*,11.225
I00699,123,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,857,9,13.699
I00699,123,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,265,*,5.7503
I00699,123,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,423,8,9.4651
I00699,123,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,287,*,4.0786
I00699,123,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,1179,31,28.5749
I00699,123,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,364,6,9.4637
I00699,123,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1548,31,32.491
I00699,123,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",576,7,11.8368
I00699,123,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1168,22,15.0266
I00699,123,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,641,0,6.0902
I00699,123,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1320,24,15.9602
I00699,123,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1007,25,21.5487
I00699,123,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,793,29,25.8266
I00699,123,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,928,15,20.1284
I00699,123,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1610,26,30.099
I00699,123,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,516,18,13.9465
I00699,123,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,595,18,18.825
I00699,123,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,946,23,13.9699
I00699,123,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,784,21,17.2455
I00699,123,RVJ,NORTH BRISTOL NHS TRUST,1025,26,19.3018
I00699,123,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,624,12,17.7544
I00699,123,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1032,20,25.6259
I00699,123,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,376,10,9.3463
I00699,123,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,394,12,8.8487
I00699,123,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1030,15,9.6513
I00699,123,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1175,24,21.4736
I00699,123,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1007,25,21.5241
I00699,123,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1015,18,21.495
I00699,123,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,1101,29,23.6679
I00699,123,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,779,17,19.8591
I00699,123,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,531,14,12.8611
I00699,123,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,613,12,12.2067
I00699,123,RWJ,STOCKPORT NHS FOUNDATION TRUST,574,14,16.0163
I00699,123,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,893,28,18.6458
I00699,123,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,572,11,13.4296
I00699,123,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,566,14,11.822
I00699,123,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2324,49,35.302
I00699,123,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,741,36,23.4863
